id,target,day,month,duration,contactId,age,gender,job,maritalStatus,education,creditFailure,accountBalance,house,credit,contactType,numberOfContacts,daySinceLastCampaign,numberOfContactsLastCampaign,lastCampaignResult
432152064,no,6,jun,1291,42470677,38,male,administrative,married,highSchool,no,4874,no,no,unknown,3,,0,unknown
432162320,no,8,aug,153,42474459,35,male,technical,married,highSchool,no,254,no,no,cellPhone,7,,0,unknown
432151233,no,4,jun,184,42479325,44,male,entrepreneur,married,highSchool,no,-165,yes,yes,unknown,2,,0,unknown
432162800,no,12,aug,364,42484461,58,female,retired,married,highSchool,no,7560,no,no,cellPhone,2,,0,unknown
432166878,no,17,nov,139,42485319,51,male,manager,married,uniGraduated,no,248,yes,yes,cellPhone,2,126.0,3,failure
432144315,no,9,may,176,42485829,25,male,administrative,single,highSchool,no,96,yes,no,unknown,2,,0,unknown
432156497,yes,11,jul,1120,42489871,60,female,manager,married,uniGraduated,no,2222,yes,no,cellPhone,2,,0,unknown
432156331,no,10,jul,374,42491308,52,male,unemployed,married,secondarySchool,no,255,no,yes,cellPhone,3,,0,unknown
432146767,no,20,may,79,42494365,34,female,services,married,highSchool,no,0,yes,no,unknown,1,,0,unknown
432169983,no,21,nov,170,42494683,47,female,technical,married,highSchool,no,2283,yes,no,cellPhone,2,,0,unknown
432169131,no,20,nov,884,42498959,33,female,worker,married,secondarySchool,no,925,no,no,cellPhone,3,,0,unknown
432151643,no,5,jun,18,42499794,34,male,manager,single,uniGraduated,no,125,yes,yes,unknown,31,,0,unknown
432161188,no,4,aug,81,42500723,45,male,technical,married,highSchool,no,2433,no,no,cellPhone,1,,0,unknown
432155426,no,8,jul,136,42505860,56,male,retired,married,uniGraduated,no,87,no,no,cellPhone,2,,0,unknown
432181426,yes,18,may,1008,42510082,36,female,houseWife,single,highSchool,no,1015,yes,no,cellPhone,1,347.0,2,success
432168172,no,19,nov,1283,42513105,34,female,manager,divorced,uniGraduated,no,0,yes,no,cellPhone,1,,0,unknown
432156054,no,10,jul,143,42513414,32,female,administrative,married,uniGraduated,no,1,yes,yes,cellPhone,1,,0,unknown
432172414,no,4,feb,279,42514194,49,female,selfEmployed,divorced,uniGraduated,no,0,no,no,cellPhone,3,,0,unknown
432176981,no,5,may,397,42517329,41,female,administrative,divorced,uniGraduated,no,-298,yes,no,cellPhone,1,,0,unknown
432147384,no,21,may,171,42517437,32,male,worker,married,highSchool,no,-325,yes,yes,unknown,1,,0,unknown
432163286,no,13,aug,536,42520769,45,male,worker,married,highSchool,no,241,no,no,cellPhone,5,,0,unknown
432171853,no,3,feb,561,42522143,40,female,administrative,married,highSchool,no,0,yes,no,cellPhone,1,201.0,1,failure
432170556,no,29,jan,200,42526020,29,female,entrepreneur,single,secondarySchool,no,97,yes,no,cellPhone,1,,0,unknown
432186106,no,20,may,321,42527056,60,male,manager,married,highSchool,no,0,no,no,cellPhone,4,87.0,8,failure
432160287,no,30,jul,241,42531438,53,female,worker,divorced,secondarySchool,no,235,no,no,cellPhone,2,,0,unknown
432174280,no,9,apr,345,42533277,38,male,administrative,single,uniGraduated,no,-898,yes,no,cellPhone,2,323.0,1,failure
432164472,no,21,aug,126,42534121,32,male,technical,single,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432181441,no,18,may,317,42538023,24,male,administrative,single,highSchool,no,3505,yes,no,cellPhone,1,355.0,1,other
432181340,no,18,may,173,42541385,35,male,administrative,single,highSchool,no,57,yes,no,cellPhone,1,,0,unknown
432180867,no,15,may,173,42543288,40,male,services,married,highSchool,no,771,yes,no,cellPhone,4,,0,unknown
432154260,no,20,jun,152,42543647,47,male,services,married,highSchool,no,505,no,no,unknown,3,,0,unknown
432148300,no,26,may,48,42545173,43,male,manager,married,uniGraduated,no,-69,yes,no,unknown,2,,0,unknown
432144059,no,9,may,280,42545177,37,male,services,single,highSchool,no,253,yes,yes,unknown,1,,0,unknown
432155302,no,7,jul,187,42546595,30,male,technical,married,uniGraduated,no,101,yes,yes,cellPhone,3,,0,unknown
432176015,no,20,apr,12,42547383,35,male,worker,married,highSchool,no,407,yes,no,cellPhone,6,,0,unknown
432170003,no,21,nov,24,42549450,50,female,entrepreneur,married,uniGraduated,no,6825,no,no,cellPhone,9,,0,unknown
432178436,no,11,may,346,42550263,54,female,manager,married,uniGraduated,no,7249,yes,yes,cellPhone,1,96.0,3,failure
432161466,yes,5,aug,531,42551331,42,female,technical,married,uniGraduated,no,921,no,no,cellPhone,3,,0,unknown
432163485,no,14,aug,145,42551746,38,male,technical,married,highSchool,no,167,no,no,cellPhone,2,,0,unknown
432153076,no,16,jun,14,42554732,42,male,technical,single,uniGraduated,no,671,yes,no,unknown,20,,0,unknown
432152468,no,11,jun,145,42558016,58,male,manager,married,unknown,no,0,no,no,unknown,1,,0,unknown
432161232,no,4,aug,200,42558752,55,male,manager,married,uniGraduated,no,236,no,no,cellPhone,1,,0,unknown
432149043,no,28,may,136,42559612,42,male,worker,married,highSchool,no,1468,yes,no,unknown,1,,0,unknown
432180495,no,15,may,85,42561940,30,male,services,single,highSchool,no,-143,yes,no,cellPhone,1,,0,unknown
432154886,no,3,jul,414,42564161,48,female,worker,married,secondarySchool,no,474,yes,yes,unknown,1,,0,unknown
432160066,no,29,jul,96,42565459,33,male,worker,married,highSchool,no,-211,yes,no,cellPhone,5,,0,unknown
432162651,no,11,aug,121,42566166,35,female,manager,married,uniGraduated,no,569,no,no,cellPhone,3,,0,unknown
432164903,no,22,aug,347,42566472,59,male,retired,married,secondarySchool,no,0,no,no,cellPhone,1,,0,unknown
432159077,no,24,jul,149,42572401,33,male,services,married,highSchool,no,930,no,yes,cellPhone,2,,0,unknown
432165586,no,27,aug,69,42573613,44,female,manager,single,uniGraduated,no,639,no,no,cellPhone,12,,0,unknown
432184898,no,24,dec,520,42576103,48,female,selfEmployed,married,highSchool,no,1559,no,no,cellPhone,3,133.0,3,failure
432155067,no,7,jul,161,42576479,30,male,services,single,highSchool,no,0,yes,no,cellPhone,2,,0,unknown
432160841,no,31,jul,83,42579689,41,female,manager,married,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432157156,no,16,jul,272,42579728,42,female,technical,married,highSchool,no,11,yes,no,cellPhone,1,,0,unknown
432178913,no,12,may,377,42580845,34,male,services,married,highSchool,no,7,yes,no,cellPhone,1,357.0,1,failure
432160983,no,31,jul,393,42581977,45,female,manager,married,uniGraduated,no,7154,yes,no,cellPhone,3,,0,unknown
432179281,no,12,may,135,42583476,40,female,worker,married,secondarySchool,no,2495,yes,no,cellPhone,2,354.0,3,other
432157480,no,17,jul,393,42583685,36,male,manager,married,uniGraduated,no,25,yes,no,cellPhone,1,,0,unknown
432149738,no,29,may,102,42585716,38,female,worker,married,secondarySchool,no,1131,yes,no,unknown,3,,0,unknown
432152641,no,12,jun,125,42587205,46,female,manager,divorced,highSchool,no,270,no,no,unknown,1,,0,unknown
432147749,no,23,may,59,42587429,40,male,manager,divorced,uniGraduated,no,-319,yes,no,unknown,3,,0,unknown
432150544,no,2,jun,146,42594244,50,male,manager,divorced,uniGraduated,no,5164,yes,no,unknown,4,,0,unknown
432164476,no,21,aug,168,42594855,55,female,worker,married,unknown,no,196,no,no,cellPhone,2,,0,unknown
432147216,no,21,may,192,42595607,31,female,worker,married,highSchool,no,1914,yes,no,unknown,1,,0,unknown
432148685,no,27,may,207,42597498,31,male,manager,single,uniGraduated,no,-429,yes,yes,unknown,1,,0,unknown
432155535,no,8,jul,116,42597919,33,female,services,single,highSchool,no,0,no,no,cellPhone,2,,0,unknown
432180456,no,15,may,165,42598644,38,male,worker,married,secondarySchool,no,195,yes,no,cellPhone,2,,0,unknown
432145354,no,14,may,273,42599133,30,female,worker,married,highSchool,no,128,yes,no,unknown,1,,0,unknown
432174440,no,14,apr,427,42603988,59,male,worker,married,highSchool,no,681,yes,no,landline,2,,0,unknown
432173486,no,19,feb,88,42606053,30,male,technical,single,uniGraduated,no,985,yes,no,cellPhone,2,,0,unknown
432180123,no,14,may,135,42610686,42,female,entrepreneur,married,uniGraduated,no,171,yes,no,cellPhone,1,176.0,5,failure
432170961,no,29,jan,191,42613247,47,male,retired,married,uniGraduated,no,1225,yes,yes,cellPhone,3,227.0,2,failure
432165765,no,27,aug,554,42617495,55,female,administrative,married,highSchool,no,356,no,no,landline,6,,0,unknown
432145518,no,15,may,95,42619300,41,female,manager,married,uniGraduated,no,1132,no,no,unknown,4,,0,unknown
432142987,no,6,may,328,42621500,55,male,manager,single,highSchool,no,220,yes,no,unknown,2,,0,unknown
432180797,no,15,may,95,42622302,27,female,administrative,single,uniGraduated,no,144,yes,no,cellPhone,1,,0,unknown
432153522,no,18,jun,1487,42622626,45,female,unknown,single,highSchool,no,0,no,no,unknown,1,,0,unknown
432171869,yes,3,feb,1393,42623835,48,male,technical,single,highSchool,no,-92,yes,no,cellPhone,1,,0,unknown
432142921,no,6,may,179,42629051,54,male,services,married,highSchool,no,193,no,no,unknown,1,,0,unknown
432171875,no,3,feb,178,42632112,51,male,manager,married,uniGraduated,no,2814,no,no,cellPhone,1,,0,unknown
432171841,no,3,feb,166,42635702,34,male,technical,married,highSchool,no,883,no,no,landline,2,173.0,3,failure
432172850,no,5,feb,280,42640152,32,male,technical,single,highSchool,no,315,yes,no,cellPhone,2,,0,unknown
432160641,no,31,jul,8,42641329,33,male,entrepreneur,married,uniGraduated,no,1636,no,no,cellPhone,25,,0,unknown
432169081,no,20,nov,240,42641455,30,male,manager,single,uniGraduated,no,1372,no,no,cellPhone,2,,0,unknown
432185960,yes,4,may,268,42642858,29,female,houseWife,single,uniGraduated,no,19,no,no,cellPhone,1,88.0,4,success
432155786,yes,9,jul,781,42644960,40,male,worker,married,secondarySchool,no,665,yes,no,cellPhone,1,,0,unknown
432155971,no,9,jul,218,42647381,49,male,unemployed,divorced,highSchool,no,66,no,no,cellPhone,3,,0,unknown
432174625,no,16,apr,177,42648438,51,male,worker,married,highSchool,no,2964,yes,no,cellPhone,1,,0,unknown
432144924,no,13,may,180,42649140,31,male,administrative,single,highSchool,no,513,yes,no,unknown,1,,0,unknown
432161542,no,6,aug,91,42654422,51,male,administrative,married,highSchool,no,-267,no,yes,cellPhone,4,,0,unknown
432156384,no,11,jul,170,42655547,27,male,services,single,highSchool,no,70,yes,no,cellPhone,1,,0,unknown
432161092,no,31,jul,38,42655629,31,female,services,single,highSchool,no,712,no,no,cellPhone,25,,0,unknown
432145131,no,14,may,145,42656917,48,female,manager,married,secondarySchool,no,247,yes,yes,unknown,1,,0,unknown
432153424,no,17,jun,441,42657827,57,male,entrepreneur,divorced,uniGraduated,no,873,no,no,unknown,3,,0,unknown
432164086,no,19,aug,118,42661005,57,female,retired,married,highSchool,no,81,no,no,cellPhone,3,,0,unknown
432153723,no,19,jun,593,42666249,51,male,technical,divorced,highSchool,no,107,no,no,unknown,1,,0,unknown
432150583,no,2,jun,108,42670020,31,female,worker,married,highSchool,no,-282,yes,yes,unknown,1,,0,unknown
432150352,no,2,jun,26,42673598,34,male,worker,married,highSchool,no,516,yes,yes,unknown,1,,0,unknown
432148877,no,27,may,349,42677092,30,male,services,married,highSchool,no,-932,no,no,unknown,3,,0,unknown
432164089,no,19,aug,82,42681192,30,male,manager,married,uniGraduated,no,151,no,no,cellPhone,4,,0,unknown
432181745,no,22,may,100,42686555,31,male,services,single,highSchool,no,658,no,no,cellPhone,1,,0,unknown
432152690,no,12,jun,189,42688480,50,female,unknown,single,unknown,no,490,no,no,unknown,1,,0,unknown
432184819,yes,10,dec,798,42692577,32,female,manager,divorced,uniGraduated,no,883,yes,no,cellPhone,1,185.0,5,other
432162940,no,12,aug,139,42692999,60,male,technical,married,uniGraduated,no,131,no,no,cellPhone,6,,0,unknown
432162067,no,7,aug,67,42694170,33,female,technical,single,highSchool,no,5235,no,no,cellPhone,3,,0,unknown
432175185,no,17,apr,472,42694878,54,male,selfEmployed,married,highSchool,no,641,yes,no,cellPhone,1,148.0,2,failure
432152486,no,11,jun,64,42698030,49,male,entrepreneur,married,uniGraduated,no,384,no,no,unknown,1,,0,unknown
432184356,no,27,oct,189,42703045,65,male,retired,married,highSchool,no,1624,no,no,cellPhone,2,,0,unknown
432163216,no,13,aug,343,42705180,50,male,manager,married,uniGraduated,no,400,no,no,cellPhone,2,,0,unknown
432160171,no,29,jul,481,42709805,54,male,services,married,highSchool,no,2681,no,no,landline,3,,0,unknown
432153254,no,17,jun,187,42711313,36,female,manager,married,uniGraduated,no,531,yes,no,unknown,2,,0,unknown
432183436,yes,14,aug,211,42714028,25,male,student,single,highSchool,no,4147,no,no,cellPhone,3,,0,unknown
432169094,no,20,nov,148,42720859,35,male,technical,married,highSchool,no,1546,yes,no,cellPhone,4,,0,unknown
432171257,no,2,feb,30,42724066,29,female,services,single,highSchool,no,536,yes,no,landline,5,,0,unknown
432164734,no,22,aug,94,42725143,42,male,selfEmployed,married,highSchool,no,357,no,no,cellPhone,4,,0,unknown
432159185,no,24,jul,342,42725865,25,female,manager,single,highSchool,no,1272,yes,no,cellPhone,2,,0,unknown
432185162,no,29,jan,145,42727485,26,female,manager,single,uniGraduated,no,592,no,no,landline,2,164.0,1,other
432183805,no,7,sep,669,42727693,33,female,technical,married,highSchool,no,2147,no,no,cellPhone,1,94.0,1,other
432160851,no,31,jul,83,42727921,45,male,manager,married,secondarySchool,no,1533,no,no,cellPhone,4,,0,unknown
432148103,no,26,may,140,42728204,35,male,unemployed,single,highSchool,no,947,yes,no,unknown,2,,0,unknown
432160129,no,29,jul,110,42733230,30,male,manager,single,uniGraduated,no,92,no,yes,cellPhone,5,,0,unknown
432172059,no,3,feb,41,42736207,54,female,administrative,single,highSchool,no,1178,yes,no,landline,6,264.0,2,failure
432162304,no,8,aug,351,42738604,35,female,technical,married,uniGraduated,no,944,no,no,cellPhone,2,,0,unknown
432182959,no,4,aug,320,42739030,67,female,manager,married,unknown,no,65,no,no,cellPhone,1,,0,unknown
432172712,no,5,feb,47,42741566,56,male,worker,single,highSchool,no,1187,yes,no,cellPhone,2,,0,unknown
432185402,yes,18,feb,386,42742575,34,female,manager,single,uniGraduated,no,2159,no,no,unknown,1,,0,unknown
432146101,no,16,may,25,42746409,35,female,services,married,highSchool,no,1053,yes,no,unknown,1,,0,unknown
432182848,no,7,jul,136,42750329,33,female,technical,married,highSchool,no,152,yes,no,cellPhone,1,,0,unknown
432183069,no,7,aug,140,42750475,49,male,technical,married,highSchool,no,305,no,no,cellPhone,1,99.0,1,failure
432154935,no,3,jul,1106,42755106,33,male,technical,single,highSchool,no,0,no,no,unknown,2,,0,unknown
432160516,no,30,jul,169,42755642,48,female,worker,married,highSchool,no,305,no,no,landline,3,,0,unknown
432174615,no,16,apr,300,42759266,28,female,services,single,highSchool,no,94,yes,no,cellPhone,1,,0,unknown
432145883,no,15,may,213,42759356,45,male,worker,married,secondarySchool,no,810,yes,no,unknown,4,,0,unknown
432147177,no,21,may,164,42760731,34,female,services,married,highSchool,no,12,no,no,unknown,1,,0,unknown
432177587,no,7,may,107,42764637,32,male,technical,single,highSchool,no,1210,yes,yes,cellPhone,1,344.0,4,failure
432160031,no,29,jul,60,42764930,38,female,administrative,married,highSchool,no,1283,yes,no,cellPhone,6,,0,unknown
432160811,no,31,jul,73,42766007,54,male,worker,married,secondarySchool,no,532,no,no,landline,2,,0,unknown
432179541,no,13,may,87,42766425,36,female,worker,married,highSchool,no,1969,yes,yes,cellPhone,1,,0,unknown
432181996,no,26,may,245,42769101,29,female,manager,single,uniGraduated,no,15459,no,no,cellPhone,3,97.0,7,success
432165834,no,28,aug,71,42772843,40,female,technical,single,highSchool,no,872,yes,no,cellPhone,4,,0,unknown
432165870,no,28,aug,13,42773042,42,female,manager,single,uniGraduated,no,1608,no,no,cellPhone,21,,0,unknown
432183697,no,31,aug,69,42773539,34,female,selfEmployed,married,uniGraduated,no,980,no,no,cellPhone,2,54.0,4,failure
432158300,no,22,jul,80,42774913,40,female,entrepreneur,married,uniGraduated,no,121,yes,no,cellPhone,1,,0,unknown
432154830,no,1,jul,156,42775434,33,male,administrative,married,uniGraduated,no,205,no,no,unknown,2,,0,unknown
432187497,no,8,nov,354,42781408,65,female,manager,married,unknown,no,2352,no,no,cellPhone,3,188.0,13,success
432163284,no,13,aug,275,42782498,31,male,manager,single,uniGraduated,no,1494,no,no,cellPhone,12,,0,unknown
432145996,no,15,may,178,42783478,41,female,manager,single,uniGraduated,no,480,yes,no,unknown,2,,0,unknown
432157804,no,18,jul,92,42786945,47,male,worker,married,secondarySchool,no,-58,yes,no,cellPhone,2,,0,unknown
432177259,no,6,may,29,42788440,46,female,worker,married,secondarySchool,no,91,yes,no,cellPhone,1,356.0,2,failure
432143643,no,8,may,147,42789611,30,female,worker,married,secondarySchool,no,3,yes,no,unknown,1,,0,unknown
432148742,no,27,may,140,42790665,58,male,worker,married,highSchool,no,-37,yes,no,unknown,2,,0,unknown
432158179,no,21,jul,342,42791229,29,female,services,married,highSchool,no,57,yes,no,landline,9,,0,unknown
432185267,no,5,feb,210,42794352,34,female,worker,married,highSchool,no,1221,yes,no,cellPhone,2,274.0,6,failure
432180041,no,14,may,243,42795875,48,male,administrative,divorced,unknown,no,-70,no,no,cellPhone,1,,0,unknown
432180688,no,15,may,311,42797614,24,female,worker,single,highSchool,no,3,yes,no,cellPhone,1,,0,unknown
432160529,no,30,jul,68,42800278,30,male,administrative,single,highSchool,no,285,yes,no,cellPhone,11,,0,unknown
432163158,yes,13,aug,665,42804181,50,male,selfEmployed,married,highSchool,no,10052,no,no,cellPhone,2,,0,unknown
432158098,no,21,jul,178,42804340,35,female,worker,married,highSchool,no,187,no,yes,cellPhone,1,,0,unknown
432183920,yes,15,sep,150,42809822,48,male,manager,married,uniGraduated,no,2351,no,no,cellPhone,1,105.0,3,success
432171933,no,3,feb,206,42812448,29,female,technical,single,highSchool,no,18,no,no,cellPhone,3,,0,unknown
432179054,no,12,may,209,42813654,32,female,technical,married,highSchool,no,91,yes,no,cellPhone,1,,0,unknown
432165449,no,26,aug,358,42815625,36,male,entrepreneur,divorced,uniGraduated,no,219,no,no,cellPhone,4,,0,unknown
432166970,no,17,nov,148,42815797,41,female,worker,married,highSchool,no,271,yes,no,cellPhone,2,172.0,2,failure
432176752,no,5,may,813,42825292,55,female,worker,married,highSchool,no,233,yes,no,cellPhone,2,351.0,3,failure
432158182,no,21,jul,418,42826194,26,male,technical,single,highSchool,no,-213,no,yes,cellPhone,5,,0,unknown
